Id,SalePrice
2526,135539.9
2527,100328.28
2528,128560.81
2529,133397.45
2530,114125.484
2531,246260.33
2532,223776.55
2533,192636.83
2534,230940.97
2535,324222.75
2536,237830.94
2537,214539.25
2538,175057.08
2539,184070.75
2540,161371.22
2541,178340.12
2542,160760.48
2543,127390.75
2544,131422.9
2545,128275.086
2546,124729.77
2547,143625.53
2548,144788.72
2549,146989.73
2550,237398.58
2551,130997.21
2552,128083.3
2553,79742.055
2554,105704.76
2555,124240.18
2556,103058.86
2557,105845.27
2558,135286.92
2559,135454.11
2560,147316.02
2561,139701.5
2562,125892.08
2563,150837.42
2564,195733.48
2565,128131.43
2566,146054.5
2567,130653.11
2568,176353.88
2569,192415.75
2570,117612.42
2571,175596.31
2572,167720.33
2573,207076.34
2574,274151.12
2575,131389.95
2576,120036.36
2577,145580.44
2578,83448.38
2579,70552.414
2580,93003.95
2581,118469.77
2582,110707.72
2583,264790.28
2584,150088.81
2585,171653.98
2586,199076.92
2587,202193.6
2588,148667.95
2589,150035.58
2590,212147.19
2591,201852.39
2592,202252.03
2593,236974.0
2594,186351.03
2595,199571.9
2596,307017.12
2597,173921.03
2598,270867.25
2599,277404.44
2600,147004.31
2601,142384.2
2602,85657.44
2603,93463.64
2604,86273.13
2605,79716.13
2606,145027.53
2607,171659.39
2608,197515.25
2609,167374.7
2610,113942.56
2611,116269.914
2612,151218.81
2613,133821.25
2614,127166.68
2615,153755.22
2616,147343.97
2617,195529.02
2618,177403.08
2619,194706.92
2620,188176.72
2621,168756.95
2622,179412.45
2623,256684.66
2624,291959.56
2625,279100.1
2626,168911.38
2627,178854.33
2628,458717.16
2629,460497.16
2630,356994.2
2631,450546.72
2632,436212.44
2633,318051.2
2634,397732.0
2635,151216.22
2636,178178.45
2637,170312.16
2638,241603.19
2639,188083.8
2640,151740.31
2641,106086.8
2642,182729.42
2643,101330.44
2644,127909.23
2645,105506.75
2646,95548.484
2647,101528.055
2648,145679.6
2649,138172.47
2650,140584.53
2651,136317.44
2652,405744.1
2653,232727.84
2654,194896.97
2655,355160.12
2656,329882.7
2657,346013.94
2658,294124.6
2659,285067.44
2660,321174.53
2661,296336.47
2662,320324.16
2663,271144.84
2664,261431.48
2665,301255.22
2666,279003.47
2667,155969.77
2668,181408.23
2669,160230.6
2670,283342.8
2671,184885.48
2672,180828.39
2673,203759.22
2674,202055.58
2675,161730.05
2676,192351.72
2677,188353.75
2678,238060.14
2679,271649.28
2680,286543.1
2681,393250.53
2682,329185.34
2683,523075.7
2684,316646.0
2685,362093.2
2686,264805.94
2687,284309.4
2688,216072.05
2689,201730.77
2690,433373.75
2691,169367.53
2692,132508.25
2693,182260.55
2694,124516.555
2695,186102.92
2696,182502.14
2697,179242.62
2698,182955.06
2699,161264.45
2700,154559.98
2701,142010.06
2702,114956.65
2703,121760.14
2704,142607.34
2705,120852.586
2706,114419.51
2707,127663.18
2708,125805.664
2709,106880.01
2710,129264.52
2711,265215.38
2712,365531.88
2713,167559.97
2714,142803.45
2715,172218.38
2716,139482.39
2717,178611.44
2718,228168.6
2719,136867.55
2720,173718.64
2721,135169.56
2722,158176.98
2723,147260.95
2724,123858.18
2725,133171.58
2726,147627.67
2727,179098.92
2728,167667.7
2729,152115.44
2730,143096.56
2731,135157.19
2732,128779.6
2733,155905.38
2734,139582.45
2735,126667.04
2736,137016.69
2737,126630.08
2738,139965.42
2739,150332.92
2740,134453.45
2741,143073.36
2742,147978.52
2743,148296.38
2744,160112.52
2745,141439.42
2746,125333.72
2747,146854.66
2748,123882.63
2749,132625.33
2750,126259.39
2751,125080.58
2752,196497.89
2753,132373.86
2754,199380.53
2755,127745.016
2756,100238.96
2757,70649.164
2758,80381.586
2759,163485.94
2760,123886.3
2761,144305.83
2762,144823.53
2763,182643.0
2764,156403.36
2765,293065.66
2766,123035.15
2767,88556.2
2768,137202.1
2769,131011.95
2770,149118.78
2771,111842.45
2772,112836.766
2773,156317.33
2774,142878.8
2775,131171.48
2776,133391.1
2777,148686.23
2778,109066.945
2779,112862.055
2780,96013.516
2781,98577.76
2782,84701.734
2783,101393.85
2784,128954.61
2785,138634.17
2786,69195.26
2787,123368.71
2788,79411.02
2789,191411.88
2790,89501.52
2791,114151.5
2792,59387.75
2793,167897.0
2794,104317.74
2795,121502.516
2796,104463.3
2797,201669.22
2798,108147.09
2799,121038.17
2800,65490.457
2801,110775.94
2802,128048.98
2803,162320.45
2804,126193.91
2805,103690.195
2806,75753.0
2807,163138.78
2808,147131.94
2809,139246.34
2810,130330.42
2811,156573.2
2812,151299.16
2813,155490.52
2814,159160.56
2815,100864.375
2816,231860.33
2817,139315.28
2818,131415.39
2819,141210.16
2820,130938.38
2821,103391.3
2822,197718.22
2823,296435.97
2824,179044.8
2825,149825.81
2826,129985.1
2827,141760.81
2828,208265.83
2829,191367.16
2830,222915.39
2831,176478.38
2832,218304.64
2833,273255.28
2834,198878.23
2835,201458.16
2836,184315.8
2837,142227.19
2838,139677.66
2839,170112.0
2840,204571.92
2841,201662.48
2842,204910.5
2843,144490.22
2844,152165.94
2845,124923.93
2846,205592.66
2847,193340.44
2848,220845.3
2849,196509.31
2850,294854.22
2851,227116.33
2852,243045.23
2853,233431.38
2854,142200.06
2855,195982.66
2856,196188.17
2857,181964.44
2858,191743.11
2859,117613.766
2860,120273.445
2861,108380.54
2862,191191.48
2863,128942.305
2864,239483.78
2865,131745.17
2866,141893.23
2867,93113.02
2868,94812.61
2869,112737.055
2870,112963.49
2871,86013.86
2872,57612.973
2873,103332.25
2874,139921.64
2875,111595.695
2876,168376.77
2877,144275.42
2878,167518.75
2879,135555.94
2880,102774.914
2881,137407.94
2882,149089.92
2883,197917.06
2884,191729.95
2885,180993.33
2886,229228.36
2887,93820.05
2888,133096.16
2889,56264.844
2890,81107.266
2891,134458.45
2892,44046.652
2893,77094.75
2894,46243.285
2895,280246.16
2896,265187.03
2897,181325.56
2898,151073.8
2899,212597.02
2900,154675.73
2901,184027.39
2902,176719.72
2903,337675.06
2904,345655.75
2905,88702.01
2906,194239.92
2907,112702.12
2908,129169.38
2909,148974.66
2910,84178.87
2911,85945.305
2912,134784.55
2913,86082.87
2914,77360.48
2915,81988.0
2916,85790.945
2917,149827.39
2918,119318.46
2919,222626.67
