Id,SalePrice
1737,318594.0
1738,211376.34
1739,241337.44
1740,186926.3
1741,185715.17
1742,174349.33
1743,177944.45
1744,277310.0
1745,196359.83
1746,192466.23
1747,215788.06
1748,221907.88
1749,145250.52
1750,123614.03
1751,236628.94
1752,120682.82
1753,148299.48
1754,204172.17
1755,151810.1
1756,127917.03
1757,122572.31
1758,136816.39
1759,153100.88
1760,162559.34
1761,141098.44
1762,174529.83
1763,175870.16
1764,114706.74
1765,143504.36
1766,186408.62
1767,208248.75
1768,142289.05
1769,173387.28
1770,144439.39
1771,125999.09
1772,132036.72
1773,131332.7
1774,127225.75
1775,142822.12
1776,118591.516
1777,111073.625
1778,137362.22
1779,109119.484
1780,179944.67
1781,132448.11
1782,98480.23
1783,133178.06
1784,101908.805
1785,119336.445
1786,147140.08
1787,163088.06
1788,52498.848
1789,99301.84
1790,82924.0
1791,179886.86
1792,152841.2
1793,131907.6
1794,149698.14
1795,139305.05
1796,121683.76
1797,112657.95
1798,122799.3
1799,110351.96
1800,120991.31
1801,123485.01
1802,138383.06
1803,149717.84
1804,138905.61
1805,138430.84
1806,114232.086
1807,128572.336
1808,121773.84
1809,119549.45
1810,145919.03
1811,89412.625
1812,93575.305
1813,122531.87
1814,96672.2
1815,55768.613
1816,93578.25
1817,105764.25
1818,136111.4
1819,124348.4
1820,60545.09
1821,111015.586
1822,148675.33
1823,42544.715
1824,132029.3
1825,135699.77
1826,97096.664
1827,103100.734
1828,141252.86
1829,112906.195
1830,137700.34
1831,146752.6
1832,75010.53
1833,139558.1
1834,118741.35
1835,131492.48
1836,128426.016
1837,86060.875
1838,124879.62
1839,82330.95
1840,155711.61
1841,142547.11
1842,79127.46
1843,129654.91
1844,135540.55
1845,130846.016
1846,144600.1
1847,151739.16
1848,54750.746
1849,103015.42
1850,121683.06
1851,157736.97
1852,129192.055
1853,128010.39
1854,176222.56
1855,132824.17
1856,224901.47
1857,168339.19
1858,138986.56
1859,122752.11
1860,152838.44
1861,121286.72
1862,317374.9
1863,306932.8
1864,306932.8
1865,312103.66
1866,316304.97
1867,242688.55
1868,299501.78
1869,195788.0
1870,231440.14
1871,236461.77
1872,163840.1
1873,218438.77
1874,141403.55
1875,190992.12
1876,188600.55
1877,212309.31
1878,202981.67
1879,121462.195
1880,134196.1
1881,227741.84
1882,255720.28
1883,186351.2
1884,198417.31
1885,239813.58
1886,304272.8
1887,207757.6
1888,287250.94
1889,150578.56
1890,116236.21
1891,128832.42
1892,106461.695
1893,123085.96
1894,131826.61
1895,140480.27
1896,129916.81
1897,114622.1
1898,110219.86
1899,156894.72
1900,147493.84
1901,163991.4
1902,136232.31
1903,221393.38
1904,142333.56
1905,184901.53
1906,145693.2
1907,211397.92
1908,117694.664
1909,136381.28
1910,117738.56
1911,218273.2
1912,319383.4
1913,154838.08
1914,51689.07
1915,292295.84
1916,63371.793
1917,277816.62
1918,141044.08
1919,158346.78
1920,140414.9
1921,403922.2
1922,295554.7
1923,208966.73
1924,201392.06
1925,198148.42
1926,394382.88
1927,125376.16
1928,144969.03
1929,123493.37
1930,127945.586
1931,144085.27
1932,138628.1
1933,177857.25
1934,183395.62
1935,172392.72
1936,183237.23
1937,168273.22
1938,154980.2
1939,227699.28
1940,189961.42
1941,171854.31
1942,166712.95
1943,196721.77
1944,321080.2
1945,381822.72
1946,126408.55
1947,280953.16
1948,160739.95
1949,217741.6
1950,183071.12
1951,266272.44
1952,193502.2
1953,151782.72
1954,181886.53
1955,135548.83
1956,282460.6
1957,153169.66
1958,321191.38
1959,139517.23
1960,114755.65
1961,122020.875
1962,95352.5
1963,101409.13
1964,109529.64
1965,142568.31
1966,148193.73
1967,252522.03
1968,406105.25
1969,382166.97
1970,438699.72
1971,427675.0
1972,386853.3
1973,249921.38
1974,315150.84
1975,261482.84
1976,280554.5
1977,334166.5
1978,308923.25
1979,328531.12
1980,171684.6
1981,326144.56
1982,215417.55
1983,198055.47
1984,164727.17
1985,217025.73
1986,219251.67
1987,175190.03
1988,174066.72
1989,190627.45
1990,216421.6
1991,225523.69
1992,205377.1
1993,166448.45
1994,237700.11
1995,190942.22
1996,255152.44
1997,306367.8
1998,342536.66
1999,249711.97
2000,308813.7
2001,259587.31
2002,229854.44
2003,256467.86
2004,256562.78
2005,218144.61
2006,207166.61
2007,245821.78
2008,205952.95
2009,185891.12
2010,179445.98
2011,132430.05
2012,172681.83
2013,180882.2
2014,178906.88
2015,190360.77
2016,184788.36
2017,192851.33
2018,118547.19
2019,134303.89
2020,110706.98
2021,111424.375
2022,173109.7
2023,138654.67
2024,230402.0
2025,353075.75
2026,171744.05
2027,143485.75
2028,148891.0
2029,171731.6
2030,277809.22
2031,227684.08
2032,253765.1
2033,274668.75
2034,161476.67
2035,208997.23
2036,196013.31
2037,197951.98
2038,284205.3
2039,233412.89
2040,274353.56
2041,269219.56
2042,196181.62
2043,168001.27
2044,170785.3
2045,205832.78
2046,143496.7
2047,147325.14
2048,139143.6
2049,126754.04
2050,175983.08
2051,108835.97
2052,130385.99
2053,147469.66
2054,76254.65
2055,162647.73
2056,137544.03
2057,114862.41
2058,228372.36
2059,130709.445
2060,166797.88
2061,173403.31
2062,132853.81
2063,111973.93
2064,143860.9
2065,116108.47
2066,158613.39
2067,106622.234
2068,136528.45
2069,88450.195
2070,114371.07
2071,87924.98
2072,131167.22
2073,138523.69
2074,188947.28
2075,139309.03
2076,124751.78
2077,151701.69
2078,129187.25
2079,129905.414
2080,119722.195
2081,130058.26
2082,112399.11
2083,149789.39
2084,115555.37
2085,119040.34
2086,105520.03
2087,119008.67
2088,98690.07
2089,76439.664
2090,129746.56
2091,116981.625
2092,118605.42
2093,120093.95
2094,122043.805
2095,147556.17
2096,78153.41
2097,96025.695
2098,150313.84
2099,51738.98
2100,76294.22
2101,128585.45
2102,120356.74
2103,102839.72
2104,135358.55
2105,121909.445
2106,69633.96
2107,225411.22
2108,117066.89
2109,111632.414
2110,131617.95
2111,137584.56
2112,139505.27
2113,114977.375
2114,110669.5
2115,158092.53
2116,127469.13
2117,153227.95
2118,124114.29
2119,98544.58
2120,119080.54
2121,79607.64
2122,103059.15
2123,86369.37
2124,172144.48
2125,132691.75
2126,150263.11
2127,158299.53
2128,132021.36
2129,99026.93
2130,146332.78
2131,155429.72
2132,118085.47
2133,122356.016
2134,119094.164
2135,96304.77
2136,74877.305
2137,108550.695
2138,128970.47
2139,143063.81
2140,140757.45
2141,144561.34
2142,123258.52
2143,141708.5
2144,114423.22
2145,134393.84
2146,149109.55
2147,134944.42
2148,125899.04
2149,147845.48
2150,205678.95
2151,103708.69
2152,159721.48
2153,163711.23
2154,104966.305
2155,138898.98
2156,263246.56
2157,235798.81
2158,232752.27
2159,201576.16
2160,166818.56
2161,241112.45
2162,351097.38
2163,323495.4
2164,253051.2
2165,191697.22
2166,150329.05
2167,223445.14
2168,181838.14
2169,195552.14
2170,217988.62
2171,139970.1
2172,136394.42
2173,149622.48
2174,233273.14
2175,336611.78
2176,316662.0
2177,249394.48
2178,208445.66
2179,141905.55
2180,222507.16
2181,187934.08
2182,216713.02
2183,175387.95
2184,129155.836
2185,114507.71
2186,149799.53
2187,152357.89
2188,152534.53
2189,242755.22
2190,85274.69
2191,86229.87
2192,93393.875
2193,98039.984
2194,102865.71
2195,109664.68
2196,96285.21
2197,111057.52
2198,162733.84
2199,178169.11
2200,141785.69
2201,133958.52
2202,214147.6
2203,140726.05
2204,175170.31
2205,111073.94
2206,139582.19
2207,227552.1
2208,253303.52
2209,246677.08
2210,129603.234
2211,117905.42
2212,114729.72
2213,101909.78
2214,130654.984
2215,101351.31
2216,155783.8
2217,81330.805
2218,68870.96
2219,63632.625
2220,56543.05
2221,280570.8
2222,253088.38
2223,271663.53
2224,206901.25
2225,115542.36
2226,185686.12
2227,206767.12
2228,243085.11
2229,223308.6
2230,141604.75
2231,206035.27
2232,166163.44
2233,159776.03
2234,242196.53
2235,202981.67
2236,257601.33
2237,344358.75
2238,192001.12
2239,107000.25
2240,158391.05
2241,138609.58
2242,129540.586
2243,127465.85
2244,101497.18
2245,102756.586
2246,136484.6
2247,105933.63
2248,126313.83
2249,127095.39
2250,126709.56
2251,113168.91
2252,176012.45
2253,146501.17
2254,178238.28
2255,190602.73
2256,188378.72
2257,213332.84
2258,172434.98
2259,174581.6
2260,149081.81
2261,183369.73
2262,201984.88
2263,330400.62
2264,389349.03
2265,149021.69
2266,284150.84
2267,338331.66
2268,400899.62
2269,148841.45
2270,191114.2
2271,211633.33
2272,190743.84
2273,163843.38
2274,173966.33
2275,147922.92
2276,193307.44
2277,186820.8
2278,148889.86
2279,126466.305
2280,116176.14
2281,159560.56
2282,179525.4
2283,100918.93
2284,110896.66
2285,143579.38
2286,125097.04
2287,339835.38
2288,257313.33
2289,370099.62
2290,437545.28
2291,308438.72
2292,415050.44
2293,453485.8
2294,425120.88
2295,429097.94
2296,276848.62
2297,282645.2
2298,275171.9
2299,401624.03
2300,336689.16
2301,265842.34
2302,235319.64
2303,235424.23
2304,236808.62
2305,171656.61
2306,172706.2
2307,178007.6
2308,220406.39
2309,272574.4
2310,199106.72
2311,187012.6
2312,160460.89
2313,169045.12
2314,158169.0
2315,171692.12
2316,186172.86
2317,162320.3
2318,168797.36
2319,173667.61
2320,195851.5
2321,233101.45
2322,167498.45
2323,173052.75
2324,165007.98
2325,201435.28
2326,158978.06
2327,212311.34
2328,228234.1
2329,186564.95
2330,177136.66
2331,360639.22
2332,384514.0
2333,322955.66
2334,256679.77
2335,267202.97
2336,324888.53
2337,202409.88
2338,289228.72
2339,202402.73
2340,384872.44
2341,210058.48
2342,233817.27
2343,217228.66
2344,202239.89
2345,234036.56
2346,203671.98
2347,192165.98
2348,222694.19
2349,170762.33
2350,266357.5
2351,251273.1
2352,248188.47
2353,239050.45
2354,133553.64
2355,146983.56
2356,147620.92
2357,192060.1
2358,182343.66
2359,128421.6
2360,116931.66
2361,141623.66
2362,284640.4
2363,135066.73
2364,144819.94
2365,212025.64
2366,190689.81
2367,226497.06
2368,196247.69
2369,218527.11
2370,171097.64
2371,166787.7
2372,190578.38
2373,268762.44
2374,300611.5
2375,258615.72
2376,266392.56
2377,367559.0
2378,135738.08
2379,189194.12
2380,141381.56
2381,159659.05
2382,210225.83
2383,205003.73
2384,248798.69
2385,159594.66
2386,136313.27
2387,135279.44
2388,98201.77
2389,129019.92
2390,136885.55
2391,143541.19
2392,117573.17
2393,174937.75
2394,140999.42
2395,205143.38
2396,138881.89
2397,208331.19
2398,121316.914
2399,58226.312
2400,49466.387
2401,112329.24
2402,138018.38
2403,141523.48
2404,143585.67
2405,159247.55
2406,139781.06
2407,126102.72
2408,142360.86
2409,122935.1
2410,170447.98
2411,122049.16
2412,143718.16
2413,133200.16
2414,141050.0
2415,139217.8
2416,131492.86
2417,129540.586
2418,130634.8
2419,130759.19
2420,124685.766
2421,151279.11
2422,108676.445
2423,112539.41
2424,168157.88
2425,175655.61
2426,131099.94
2427,135577.53
2428,178781.0
2429,117950.74
2430,131562.98
2431,109228.914
2432,144200.17
2433,148654.05
2434,138576.4
2435,149941.75
2436,102826.28
2437,109974.9
2438,127105.57
2439,103418.125
2440,122545.08
2441,94214.47
2442,100269.08
2443,119585.03
2444,131362.52
2445,79528.5
2446,130427.78
2447,177359.44
2448,133715.5
2449,110844.63
2450,144041.3
2451,125957.41
2452,207574.8
2453,91911.836
2454,115760.74
2455,125644.76
2456,130299.6
2457,133462.98
2458,118462.875
2459,104979.02
2460,133340.34
2461,116161.516
2462,136906.44
2463,124900.586
2464,167404.56
2465,136397.02
2466,111889.92
2467,134888.58
2468,82039.0
2469,79109.66
2470,187731.83
2471,212929.8
2472,175180.83
2473,117370.17
2474,81474.266
2475,219040.8
2476,115406.13
2477,129355.66
2478,153119.86
2479,91157.18
2480,145273.23
2481,122836.07
2482,128662.734
2483,115053.6
2484,120962.7
2485,124570.12
2486,149674.86
2487,186708.4
2488,157970.47
2489,149158.33
2490,138134.12
2491,89758.125
2492,182905.52
2493,139033.36
2494,147143.88
2495,79846.39
2496,256262.0
2497,151012.0
2498,114967.83
2499,92886.945
2500,127355.4
2501,134170.11
2502,148406.88
2503,92155.484
2504,181689.77
2505,228889.33
2506,253401.86
2507,242269.77
2508,251456.0
2509,200407.86
2510,221502.97
2511,176662.92
2512,191763.23
2513,206216.9
2514,221746.45
2515,138361.81
2516,163591.84
2517,140247.75
2518,143335.31
2519,215418.58
2520,200089.31
2521,190603.45
2522,216872.84
2523,125469.09
2524,136558.8
2525,149677.44
2526,134695.38
2527,103316.88
2528,129309.89
2529,134779.8
2530,114928.695
2531,247318.27
2532,223507.81
2533,192267.17
2534,231097.83
2535,324019.7
2536,232041.72
2537,219290.36
2538,174326.05
2539,183598.27
2540,163337.11
2541,180300.1
2542,161814.44
2543,126627.91
2544,126505.63
2545,127732.23
2546,125298.82
2547,144593.2
2548,148790.08
2549,150348.27
2550,240338.11
2551,134300.81
2552,130183.96
2553,80330.55
2554,109050.72
2555,122882.0
2556,100094.33
2557,102875.33
2558,138413.42
2559,137233.77
2560,145708.64
2561,133599.38
2562,130677.29
2563,154517.69
2564,196896.69
2565,128906.9
2566,149508.67
2567,129254.414
2568,186131.31
2569,196717.27
2570,125637.69
2571,169839.03
2572,166890.8
2573,211404.77
2574,263914.22
2575,125960.65
2576,118957.61
2577,143634.3
2578,81224.38
2579,66978.2
2580,104026.266
2581,114995.69
2582,109590.35
2583,259259.0
2584,159016.42
2585,173022.56
2586,203211.58
2587,205721.9
2588,152561.6
2589,150899.58
2590,208785.27
2591,207009.02
2592,203707.72
2593,242208.55
2594,183439.53
2595,201101.69
2596,314649.03
2597,178044.61
2598,268822.94
2599,274171.0
2600,155072.31
2601,144517.38
2602,83435.89
2603,92458.92
2604,84449.68
2605,77087.766
2606,142922.12
2607,180212.08
2608,194181.2
2609,166277.1
2610,111695.57
2611,113199.78
2612,152119.06
2613,131301.77
2614,124676.016
2615,158326.55
2616,144317.94
2617,188208.14
2618,182620.02
2619,176797.92
2620,188028.9
2621,167618.78
2622,182398.27
2623,254614.27
2624,291818.16
2625,271695.9
2626,170191.03
2627,174372.77
2628,453921.94
2629,449001.7
2630,345631.7
2631,464994.5
2632,424667.44
2633,293255.5
2634,394434.78
2635,149252.23
2636,176724.6
2637,170334.89
2638,242988.92
2639,186037.27
2640,152246.34
2641,107537.22
2642,186147.47
2643,101187.13
2644,124159.99
2645,104745.71
2646,94060.414
2647,101792.83
2648,144551.28
2649,133065.7
2650,139732.28
2651,137368.5
2652,408735.3
2653,228383.69
2654,201097.86
2655,397916.0
2656,320709.28
2657,344288.47
2658,289014.75
2659,282066.22
2660,322721.34
2661,343183.75
2662,326217.34
2663,296002.9
2664,259809.97
2665,308450.47
2666,275185.8
2667,156864.34
2668,175794.88
2669,161949.52
2670,280999.78
2671,180826.33
2672,183280.05
2673,206064.16
2674,200741.27
2675,161770.45
2676,190748.56
2677,193079.7
2678,238595.17
2679,277514.25
2680,284865.25
2681,406053.38
2682,334787.88
2683,531134.56
2684,315032.44
2685,368419.5
2686,260200.0
2687,302682.75
2688,213663.72
2689,198127.25
2690,433856.75
2691,171529.78
2692,132568.3
2693,181007.48
2694,123481.48
2695,186873.72
2696,182134.23
2697,184184.55
2698,181659.8
2699,162086.42
2700,154351.27
2701,143093.02
2702,112865.93
2703,119202.45
2704,140544.19
2705,121196.76
2706,118376.59
2707,127448.23
2708,127122.91
2709,109657.16
2710,129273.52
2711,283231.25
2712,354114.38
2713,165807.11
2714,143058.62
2715,169635.39
2716,133310.72
2717,180685.14
2718,229133.06
2719,141083.5
2720,175305.84
2721,133899.38
2722,158512.69
2723,145906.1
2724,123213.16
2725,132975.64
2726,147030.95
2727,181605.58
2728,169576.34
2729,149158.33
2730,143834.7
2731,133957.36
2732,127534.67
2733,161166.67
2734,141565.33
2735,127440.2
2736,139073.28
2737,125187.74
2738,139486.5
2739,153601.48
2740,132570.31
2741,142140.4
2742,147135.03
2743,146311.98
2744,160962.98
2745,140636.44
2746,128948.21
2747,144826.56
2748,121047.63
2749,129189.586
2750,125615.76
2751,127247.234
2752,197384.77
2753,135274.8
2754,228137.27
2755,129494.39
2756,95378.055
2757,71891.19
2758,78951.984
2759,165397.92
2760,132606.73
2761,142802.1
2762,144660.78
2763,181768.1
2764,158838.8
2765,292479.03
2766,125767.03
2767,88726.12
2768,139698.05
2769,133379.39
2770,148558.81
2771,110915.375
2772,113666.67
2773,159733.06
2774,144213.52
2775,125806.02
2776,137390.78
2777,145781.75
2778,104954.195
2779,116333.24
2780,93892.195
2781,95142.4
2782,90056.336
2783,101555.66
2784,126065.32
2785,137889.05
2786,67681.76
2787,122624.92
2788,76851.84
2789,185314.45
2790,89040.43
2791,114252.24
2792,54251.62
2793,163737.78
2794,105047.92
2795,122124.73
2796,101783.516
2797,196641.86
2798,109079.53
2799,121952.24
2800,70122.234
2801,108683.29
2802,131709.61
2803,145585.42
2804,127046.555
2805,105225.39
2806,77164.04
2807,159196.23
2808,144427.81
2809,139129.39
2810,129471.05
2811,157334.34
2812,150460.0
2813,137229.31
2814,157888.67
2815,100811.67
2816,253158.61
2817,134741.36
2818,129443.89
2819,146026.22
2820,128483.1
2821,101727.62
2822,198506.66
2823,290304.53
2824,176325.45
2825,164407.94
2826,128112.24
2827,139270.25
2828,200216.06
2829,194919.1
2830,221273.27
2831,176163.42
2832,245554.44
2833,270518.5
2834,192395.2
2835,202738.88
2836,184177.34
2837,152585.03
2838,139319.27
2839,165256.02
2840,205047.33
2841,200917.47
2842,203501.12
2843,144171.58
2844,152732.66
2845,122372.93
2846,204328.0
2847,196594.05
2848,217985.92
2849,197388.9
2850,287996.2
2851,229586.72
2852,239505.02
2853,235456.58
2854,144083.47
2855,194703.2
2856,194535.23
2857,182019.28
2858,191789.56
2859,119510.24
2860,120045.98
2861,115552.17
2862,188408.9
2863,128539.234
2864,244329.94
2865,134833.66
2866,139092.78
2867,94768.4
2868,92611.68
2869,103838.93
2870,115375.875
2871,88264.39
2872,53539.145
2873,107238.07
2874,137692.2
2875,113002.82
2876,172174.2
2877,141260.4
2878,174452.61
2879,137984.42
2880,101521.57
2881,132240.75
2882,151632.11
2883,202575.77
2884,191616.98
2885,190061.81
2886,224952.31
2887,90836.0
2888,131350.48
2889,59964.027
2890,80214.34
2891,134741.75
2892,42785.918
2893,76398.484
2894,44242.074
2895,274181.97
2896,258898.02
2897,179961.67
2898,148488.56
2899,217501.05
2900,154214.86
2901,187866.7
2902,174209.22
2903,334747.34
2904,351693.2
2905,82787.77
2906,191736.17
2907,111029.99
2908,130818.81
2909,146312.4
2910,80036.83
2911,83550.07
2912,131939.05
2913,88143.766
2914,74309.484
2915,79564.76
2916,86709.64
2917,150554.73
2918,117873.6
2919,229712.0
